图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,Citizen Park-预测置信度,Group photo-预测置信度,airport-预测置信度,ancient temple-预测置信度,art gallery-预测置信度,backpacker-预测置信度,beach-预测置信度,botanical garden-预测置信度,bridge-预测置信度,cable car-预测置信度,camping-预测置信度,canyon-预测置信度,castle-预测置信度,cave-预测置信度,church-预测置信度,city walk-预测置信度,cliff-预测置信度,concert hall-预测置信度,couple-预测置信度,desert-预测置信度,dining-预测置信度,entertainment district-预测置信度,exhibition hall-预测置信度,family with kids-预测置信度,forest-预测置信度,fountain-预测置信度,glacier-预测置信度,harbor-预测置信度,hiking-预测置信度,island-预测置信度,lake-预测置信度,library-预测置信度,monument-预测置信度,mountain-预测置信度,museum-预测置信度,nightclub-预测置信度,ocean-预测置信度,opera house-预测置信度,picnic-预测置信度,railway-预测置信度,reef-预测置信度,river-预测置信度,selfie-预测置信度,senior traveler-预测置信度,shopping mall-预测置信度,skiing-预测置信度,solo traveler-预测置信度,souvenir shop-预测置信度,sunbathing-预测置信度,temple-预测置信度,theater-预测置信度,tour group-预测置信度,train-预测置信度,valley-预测置信度,volcano-预测置信度,waterfall-预测置信度,zoo-预测置信度
<DATA_ROOT>/tourism_pic/test/canyon/fc5a1d30e6b72cd7529f3c3ba6ca17f4.jpg,11,canyon,11,canyon,41,river,16,cliff,True,6.3747866e-05,6.851607e-06,8.8162705e-07,7.683596e-05,1.7604381e-05,2.5190573e-05,1.9267598e-06,7.904678e-07,0.0013154866,1.6930628e-05,0.00011414761,0.9234811,1.2586865e-05,0.00019935226,5.3418566e-06,1.3954382e-05,0.00887369,1.880632e-06,6.860159e-06,0.00014799126,2.3050688e-06,9.529157e-06,7.5108187e-07,5.0303345e-07,1.372662e-05,5.3842952e-05,9.256941e-05,2.4348074e-06,3.1705025e-05,2.5904417e-05,0.0004311881,1.2021177e-06,0.0009121325,0.00044997878,7.5015196e-05,9.725414e-07,2.2634802e-05,5.773187e-06,4.9177424e-06,2.9479934e-05,4.097349e-06,0.052295662,1.2915137e-05,8.992175e-06,9.779292e-07,1.2639151e-07,0.00016037175,6.8719387e-06,5.2443293e-06,4.7641384e-05,1.5647673e-05,3.311807e-05,5.95377e-05,0.008679663,1.4869449e-06,0.0021096005,8.197266e-06
<DATA_ROOT>/tourism_pic/test/canyon/d2b98d910d6c22422e411eebe1098d04.jpg,11,canyon,11,canyon,13,cave,53,valley,True,1.4178261e-05,6.89593e-06,1.4683277e-06,0.0001266397,0.00011958443,6.886126e-06,6.053229e-06,8.3537825e-06,0.00022275446,5.940317e-06,4.4847882e-05,0.89221734,1.2487655e-05,0.074312694,3.0764735e-05,6.9765383e-06,0.00889211,3.622573e-05,8.439375e-06,0.004007912,6.1241385e-06,2.6298326e-06,5.475958e-06,9.988089e-07,5.3967895e-05,0.00078828237,9.2386355e-05,3.1064137e-06,4.6872115e-05,1.7557173e-05,7.584233e-05,1.6514537e-06,0.0006185022,0.0003329246,5.4620148e-05,2.0008058e-05,2.4239831e-05,2.1806623e-05,5.116294e-06,2.3019174e-06,2.4200239e-05,0.00046050493,2.3760043e-05,7.798554e-06,2.9534494e-06,2.9827189e-07,4.905948e-05,7.899236e-06,3.4432465e-05,4.9248014e-05,2.7186392e-05,2.5970448e-05,9.998415e-06,0.014206923,0.0002324002,0.0025660761,8.466832e-06
<DATA_ROOT>/tourism_pic/test/canyon/30b7ce7c2eed6bf9f4b1cc952ecfd273.jpg,11,canyon,11,canyon,53,valley,16,cliff,True,8.0233025e-05,5.25065e-06,2.2533057e-07,5.8907906e-05,4.0527775e-06,3.8076156e-05,1.9538718e-06,1.0177563e-05,7.056986e-05,4.26127e-05,0.00017580482,0.97137004,1.1874267e-05,0.00020942546,7.0391097e-06,6.970517e-06,0.009135319,2.8882198e-06,4.062111e-06,0.00062675244,6.9622354e-07,7.833367e-06,4.2798212e-07,5.877273e-07,5.8512727e-05,2.437299e-05,2.4307948e-05,1.0267931e-06,0.00041974688,1.9450217e-05,0.00044411456,6.212161e-07,0.0010276852,0.0014112452,2.067176e-05,2.6876873e-07,2.1608972e-05,3.6039069e-06,1.256651e-05,1.2511108e-05,6.1937844e-06,0.00091116485,3.546447e-06,5.040532e-06,3.444342e-07,3.9717773e-07,0.00010748844,5.268265e-06,2.0524712e-06,3.735245e-05,1.0811036e-05,6.113793e-05,1.6680899e-05,0.012539796,1.8355517e-05,0.0008855265,1.4589381e-05
<DATA_ROOT>/tourism_pic/test/canyon/6f5ff0de335bc4c3abba63c23b96ef10.jpg,11,canyon,11,canyon,28,hiking,53,valley,True,0.00011833882,6.6582405e-05,2.2069903e-06,0.00026637514,4.428808e-06,0.0015227188,0.0002358063,6.412209e-06,0.00023044887,3.8434126e-05,0.0006953242,0.8983071,1.8392771e-05,0.002627903,9.414409e-05,0.0001172704,0.012030596,6.366248e-06,5.81885e-06,0.011453473,2.3966e-06,2.7699834e-05,6.310886e-07,6.0740267e-06,2.6090365e-05,6.506556e-06,9.7602395e-05,1.6163157e-06,0.036128618,1.8190038e-05,0.00010599066,1.3154934e-06,0.00050744927,0.0010483643,1.27332305e-05,6.4554933e-07,8.080084e-06,2.3694988e-06,3.6421614e-05,1.9351546e-05,8.194625e-06,0.0007289632,3.0831838e-05,3.482966e-05,2.2055574e-06,5.3664116e-06,0.0022471768,6.1086375e-06,4.6081536e-06,0.00021051358,3.1075935e-05,0.00047895286,5.218593e-05,0.029928774,7.4213153e-06,0.0003099249,6.7270607e-06
<DATA_ROOT>/tourism_pic/test/castle/cf811bd38eba31b08f4c809ecb755fe4.jpg,12,castle,12,castle,51,tour group,32,monument,True,1.633933e-05,1.0956703e-05,1.230624e-06,0.00014839348,4.316431e-06,4.6402909e-07,1.22202e-06,1.0243369e-05,5.9243517e-05,1.202577e-07,1.6746888e-05,3.0854762e-06,0.997773,5.589125e-05,0.000100886245,7.161004e-09,0.00012169831,1.4381191e-05,5.612512e-06,1.3061072e-07,4.7116732e-06,6.495015e-07,0.00013863592,4.5567695e-06,6.3444045e-06,7.3517e-05,2.4797346e-08,3.93389e-06,7.1779886e-07,0.000104992374,2.319961e-05,2.1160704e-05,0.00028064742,3.088497e-06,0.000102289654,7.0922956e-06,8.0115814e-07,1.7267965e-05,1.4354991e-05,1.8874724e-06,1.3454404e-06,3.29322e-06,2.8911986e-06,1.387772e-06,3.4168293e-06,4.953513e-09,5.0312583e-06,6.413481e-06,1.1240761e-06,0.00017941988,1.5569376e-05,0.000558494,1.4726801e-06,3.4260975e-05,5.4596165e-07,1.7221735e-05,1.4265343e-05
<DATA_ROOT>/tourism_pic/test/castle/73f5cc5d829b37de58c8b9c695d098a4.jpg,12,castle,12,castle,14,church,29,island,True,3.2383883e-05,1.0709791e-05,1.5667059e-06,0.00017709885,5.410899e-06,1.4131282e-06,1.0452977e-06,3.1986034e-05,0.00010134398,5.2592736e-06,1.2111954e-05,9.5159785e-06,0.9976406,8.2749895e-05,0.00030364122,5.161122e-08,4.4249595e-05,2.3362683e-05,6.48462e-06,3.9537503e-07,7.433739e-06,8.307737e-06,1.1032635e-05,4.796745e-06,3.143307e-05,5.146061e-05,5.1932267e-07,3.498762e-05,5.8069854e-06,0.0002684981,5.4724707e-05,3.0146705e-06,0.00018970203,7.2115196e-05,0.00010994325,4.3383963e-05,2.0212535e-06,2.5601299e-05,4.6288537e-06,8.15292e-06,1.1090952e-05,5.9005397e-05,6.726425e-06,8.270918e-07,1.585263e-06,1.5069688e-07,1.0453023e-05,2.417165e-05,1.1712855e-06,0.00013748766,5.7162182e-05,5.7584362e-05,3.4293546e-06,8.2732855e-05,2.903126e-06,1.2419133e-05,0.000102114675
<DATA_ROOT>/tourism_pic/test/castle/fa7cc9f1ef25abe225661629f6fe7e2e.jpg,12,castle,12,castle,8,bridge,53,valley,True,1.6803702e-05,7.936651e-06,3.271266e-06,0.00012526462,4.9952687e-06,6.9914377e-06,1.2850853e-06,1.4298867e-05,0.0013704441,1.586435e-05,2.329327e-06,1.6155152e-05,0.9942644,0.0001596628,0.00029254894,1.8156843e-06,3.116691e-05,2.3239918e-05,7.071152e-06,1.1844108e-07,6.018765e-06,1.1476059e-05,6.0568022e-06,2.1719004e-06,1.8284865e-05,8.138633e-05,3.1464901e-07,3.901547e-06,2.7698768e-06,5.6460427e-05,1.7521696e-05,5.6494464e-05,0.00048183423,0.00053802034,7.372963e-05,1.2103068e-05,1.3436224e-06,2.2113572e-05,5.76365e-06,0.000248629,8.786769e-07,6.119236e-05,3.597785e-06,1.6412629e-05,7.846184e-06,5.4030014e-08,0.0003729083,8.392818e-05,1.1741456e-06,0.00028667008,1.4297789e-05,0.00010509658,0.00013917673,0.0008193072,1.4601022e-05,4.458208e-05,1.6214008e-05
<DATA_ROOT>/tourism_pic/test/castle/cf598165638d247060b91ab317338375.jpg,12,castle,12,castle,3,ancient temple,19,desert,True,0.03710832,0.00060943794,8.12217e-06,0.10935466,0.00040092942,7.9995465e-05,9.173117e-05,0.05212153,0.0043118116,0.002180848,0.0014520376,0.099709,0.3176128,0.0028753227,0.0071558002,0.00081647764,0.0038736,0.0005554629,6.781517e-05,0.09993233,0.00039178086,0.011738573,0.0005261586,0.00012382699,0.0001246445,0.0077385786,5.2131813e-06,0.0019575597,0.00073066814,0.011240748,0.0009955079,0.0014189288,0.099703304,0.001424333,0.021481603,0.0013288682,1.2887683e-05,0.0036540031,0.00041411337,0.00071706553,0.00036231006,0.0018045652,2.7727838e-05,0.00014697795,2.66729e-05,1.0560559e-06,0.001026159,0.0060572578,0.00011453927,0.043662615,0.0025552148,0.0020875828,0.0010082017,0.004968103,0.00044361028,0.00056236546,0.029098723
<DATA_ROOT>/tourism_pic/test/castle/0b4201d4efd54f284ad6875a5535e74a.jpg,12,castle,12,castle,33,mountain,3,ancient temple,True,0.0016312007,6.926598e-05,9.539035e-05,0.1629116,3.612718e-05,5.3404066e-05,3.0719068e-05,0.00026099008,0.0002851178,0.0023839038,4.4431807e-05,0.001627161,0.4427983,0.00067204045,0.002122125,0.0022277038,0.016321663,0.00018837588,2.6766984e-05,0.0048488635,1.4151655e-05,0.0066211154,3.4817433e-05,9.434562e-06,3.4561705e-05,0.0001658655,4.9003895e-05,0.0002324537,0.0029958112,0.013164697,4.6389676e-05,4.005987e-05,0.017154617,0.2009979,0.0011063876,3.8005477e-05,1.6936958e-05,0.0061063045,8.414003e-05,5.4665554e-05,4.6726724e-05,8.4566396e-05,5.6145484e-05,1.4464652e-05,0.00022334036,2.4504284e-06,0.00013679697,9.598002e-05,4.5066347e-05,0.0973441,0.0006611736,0.0011898162,2.5539872e-05,0.011376831,0.0003067596,0.00055941823,0.00022850289
<DATA_ROOT>/tourism_pic/test/castle/63b1d82d6d01b0613d580775c9aa1f8e.jpg,12,castle,12,castle,33,mountain,32,monument,True,2.6795647e-06,1.2852611e-06,3.885806e-07,6.8528198e-06,1.3927754e-06,3.590537e-06,2.3712805e-07,2.9527318e-06,3.2514377e-05,8.516248e-06,1.8856852e-06,2.7426277e-06,0.99825615,4.2597167e-05,0.00015561705,6.7694884e-08,2.998995e-05,1.3130344e-05,5.0072176e-06,2.5804338e-08,4.150702e-06,2.141737e-06,1.7846022e-06,1.5011972e-06,2.3560133e-05,7.2202197e-06,3.4419404e-07,9.593946e-07,5.4997568e-06,2.6448173e-05,1.2293584e-05,1.0835278e-05,0.00019357583,0.0006709356,4.159977e-05,3.736129e-06,2.2411555e-07,2.4420644e-06,2.16206e-06,6.1311e-06,4.4066016e-07,1.3395499e-05,1.9115373e-06,4.4956723e-06,1.1307418e-06,1.4018066e-07,2.1729795e-05,1.3533962e-05,1.1293095e-06,4.171411e-05,6.7677006e-06,0.00013493115,6.3892057e-06,0.00015838664,3.119706e-06,1.5917617e-06,3.9216925e-06
<DATA_ROOT>/tourism_pic/test/castle/9503417012571d956d083c6214587f75.jpg,12,castle,12,castle,3,ancient temple,16,cliff,True,2.698386e-06,1.25603765e-05,8.9416035e-06,0.00015967328,2.3986422e-06,4.563617e-07,5.482533e-07,1.384513e-07,1.6595786e-05,6.546422e-08,2.4184694e-06,1.271443e-06,0.99882704,5.2879805e-05,7.539152e-05,8.7198515e-07,0.00014899517,2.374931e-06,1.4243376e-05,1.1279291e-06,1.586062e-06,2.990866e-06,9.257918e-06,6.861383e-06,8.118333e-06,9.92953e-06,3.121026e-08,1.5303992e-06,9.959874e-07,4.4992066e-05,6.7037436e-06,3.2048988e-06,0.00012197474,1.345041e-05,3.0872354e-05,8.753917e-06,3.3845686e-07,2.0960192e-06,2.0443665e-06,1.2551318e-06,3.6259507e-06,2.4424219e-06,2.2664788e-05,2.5901813e-06,5.1413012e-06,7.1321957e-09,1.22047395e-05,5.3929934e-06,1.5329189e-06,0.00014863782,1.1810606e-05,0.00013257921,1.4835938e-06,3.7234196e-05,7.607813e-08,3.5349706e-06,1.3361968e-06
<DATA_ROOT>/tourism_pic/test/castle/077df376009311ed37af05ec3dcef461.jpg,12,castle,12,castle,16,cliff,29,island,True,9.638755e-05,4.8197107e-05,7.118561e-05,0.003628213,3.0796793e-05,1.5638581e-05,0.00010322724,1.9641291e-05,0.00088453095,5.8946156e-05,0.00012327214,1.2543744e-05,0.96276224,0.0004697879,0.0017814013,1.0386129e-06,0.008035399,3.4342123e-05,4.3275606e-05,1.906645e-06,2.4601817e-05,1.56931e-05,5.8422515e-06,1.3477366e-05,8.481878e-05,0.00011295853,4.878128e-07,4.418258e-05,0.00024121339,0.00561368,0.00011121236,6.433783e-05,0.005270226,0.0017315535,0.00011204357,4.1531664e-05,3.08385e-05,4.9573347e-05,0.00035732827,0.00016254955,5.5261335e-06,8.5117295e-05,5.0051294e-05,9.0413974e-05,3.721465e-05,9.158414e-07,8.874575e-05,6.737553e-05,4.174534e-05,0.0042495364,3.6909485e-05,0.0013597446,0.00022226198,0.0009615879,5.8412963e-05,0.00028104908,5.3278458e-05
<DATA_ROOT>/tourism_pic/test/castle/d0d704b53dc541ecde2db1776df524b0.jpg,12,castle,12,castle,7,botanical garden,29,island,True,0.009781961,0.0008059166,0.00010039522,0.00050123845,0.0008320576,9.9402874e-05,0.0002285476,0.10249535,0.0011659735,0.00017324601,0.0009868648,3.593993e-05,0.75329435,0.0002569426,0.0015720234,3.0277895e-06,0.0042756563,0.0005388022,0.00023766595,8.224583e-07,0.00037185702,0.00018352953,0.00096044916,6.556953e-05,0.028658312,0.004940351,9.527963e-05,0.0002932816,0.00045260627,0.033225838,0.0025537878,0.0006989756,0.010060762,0.0020170207,0.0052320333,0.00018075896,0.0002543719,0.00036437507,0.006634213,0.0023666658,0.0003344625,0.0029719481,0.00011183256,0.00031357666,0.00018436015,2.0994178e-06,0.00082287536,0.00058708503,0.0006788298,0.0019841406,0.00017294822,0.0034213306,0.0006219628,0.0033160422,0.0001462985,0.0035691413,0.0037649716
<DATA_ROOT>/tourism_pic/test/castle/679702b9fe65fa74ad6c0329cdb15885.jpg,12,castle,12,castle,8,bridge,41,river,True,2.8892544e-05,1.36077515e-05,3.674578e-06,0.0008428875,1.6894488e-05,8.847246e-06,4.3278246e-06,1.8144221e-06,0.0069494937,7.983301e-07,5.6003675e-05,5.675477e-06,0.9847061,6.295966e-05,8.348981e-05,4.116879e-08,0.00015510253,5.5044397e-06,7.418772e-05,2.3137906e-08,1.2431625e-05,1.379162e-06,1.4906176e-05,7.4439777e-06,1.7156435e-06,0.0005614178,1.0419156e-07,3.1251526e-05,1.1449202e-06,0.00021449002,0.0010683995,1.11438385e-05,0.0008331185,1.514352e-06,0.00011609932,2.6436357e-05,1.412886e-06,6.401776e-05,4.9282247e-05,2.2040134e-05,2.827747e-06,0.0024516482,2.8558332e-05,1.8892635e-05,3.959798e-06,1.3809293e-08,5.5363565e-05,1.3472451e-05,8.698552e-06,0.000894336,3.4968783e-05,0.0002111691,3.0143396e-05,3.5780773e-05,2.4567103e-07,0.00014384971,5.85654e-06
<DATA_ROOT>/tourism_pic/test/castle/e9ea3586c8f35d8cc33606a75cda765c.jpg,12,castle,12,castle,51,tour group,16,cliff,True,3.5646637e-05,7.158288e-06,1.2294728e-06,3.0574596e-05,2.1247835e-05,3.1248396e-06,1.0521475e-06,0.00017236118,6.0534585e-05,3.1650515e-07,1.003114e-05,2.1370324e-06,0.9973598,2.1429458e-05,0.00015815633,3.4764138e-09,0.0002622135,3.0079462e-05,3.7492337e-05,4.485433e-08,5.248563e-05,6.738048e-07,8.8971e-05,7.4713635e-06,2.0875372e-05,4.7242676e-05,1.6005181e-07,3.948634e-06,4.920178e-07,0.00026137463,3.3265158e-05,9.51905e-05,5.5135555e-05,7.732643e-06,0.00015615462,3.8932583e-05,3.3187348e-06,1.30601975e-05,6.0141112e-05,1.9919826e-06,7.608986e-06,1.8147894e-05,1.9170444e-05,7.780044e-06,3.6512631e-06,5.3670085e-08,2.4728677e-05,3.5022952e-06,9.809699e-06,0.0001229575,1.7128204e-05,0.00043151874,1.5975438e-06,9.204121e-05,1.955652e-06,1.1795013e-05,6.309867e-05
<DATA_ROOT>/tourism_pic/test/castle/fd381244178c10c77258547ed27009af.jpg,12,castle,12,castle,31,library,37,opera house,True,0.0008997894,0.00034858705,1.4862503e-05,0.0001779899,0.00021339652,5.6306085e-06,8.985871e-06,0.0007486583,0.00066343776,0.000104175655,1.0323419e-05,2.9019888e-05,0.9618151,0.00011529941,0.0017566589,0.000119282275,0.00020553167,0.0011147404,0.00015900956,7.1825084e-06,0.0026143654,0.00024132797,0.0016388204,0.00020784377,2.6606589e-05,0.00039158697,2.8014163e-06,0.00041017303,1.2995681e-06,0.0024336472,0.00013828094,0.0070048976,0.001266474,3.1977517e-05,0.003685862,0.001630847,4.3429238e-05,0.0044855545,6.354432e-05,9.889554e-05,0.00011122593,1.4124523e-05,3.8187052e-05,1.219553e-05,0.000102295264,6.4525176e-07,1.459419e-05,0.00061961875,7.701026e-06,0.0020561803,0.0004983232,0.0010726715,6.749366e-05,0.0001629531,5.4873767e-06,1.15004705e-05,0.00026897548
<DATA_ROOT>/tourism_pic/test/castle/a0e828cd97876bc9ea3545aaf7f762aa.jpg,12,castle,12,castle,53,valley,41,river,True,5.0382274e-05,8.038907e-06,2.398724e-06,0.00025043442,2.8365757e-06,4.5819586e-05,8.953462e-06,8.778955e-06,0.0096595,0.00019244663,8.34157e-05,0.0015839176,0.9139512,0.00035887305,0.0003046332,3.7496136e-07,0.0047562663,9.043422e-06,1.0146676e-05,2.0243972e-07,8.917043e-06,3.8403123e-05,1.8848407e-06,4.646005e-06,4.245916e-05,8.861786e-06,8.890541e-06,0.00032208406,0.0003567805,0.0012596458,0.00026330538,2.9192677e-06,0.001693478,0.0009807007,3.082557e-05,5.0310564e-06,6.071953e-06,1.6737737e-05,2.8372267e-05,7.508119e-05,1.0391946e-05,0.030996362,1.4336754e-05,1.2838924e-05,1.8405112e-06,1.434177e-07,0.00038425604,3.6398378e-05,3.560735e-06,0.00033134164,6.119258e-05,0.00024193159,3.4798482e-05,0.03134439,1.0359785e-05,6.352901e-05,9.610629e-06
<DATA_ROOT>/tourism_pic/test/castle/128ee74aee9d583b1be0cff468eef5ad.jpg,12,castle,12,castle,49,temple,15,city walk,True,0.0019530682,0.00021742146,0.00033178148,0.013984231,0.00048871525,0.00041408467,3.0805706e-05,4.026598e-05,0.003783447,0.0005617669,9.433276e-06,0.0001192806,0.66609925,0.00021591368,0.014043731,0.043830715,3.7361566e-05,0.00062306225,0.00032864808,0.00010143789,0.00015284795,0.004362877,0.0009802079,0.00053590373,7.24761e-06,0.006764487,1.4007221e-05,7.4820644e-05,1.5305989e-06,0.0006916543,3.6341182e-05,0.00062446436,0.004996523,0.00043322347,0.0113287065,0.0003182424,7.202104e-05,0.013047422,0.0009817516,0.0012802025,0.00011495415,0.00019474707,5.0314477e-05,0.00020935635,0.004528677,5.522213e-07,0.0026387942,0.021974532,5.3021133e-05,0.14491332,0.00035760217,0.028826915,0.00062632165,0.0011410511,2.2003145e-05,0.000147228,0.00028181597
<DATA_ROOT>/tourism_pic/test/castle/1eaa0a435bbea469105e0570ac8fc0f9.jpg,12,castle,12,castle,37,opera house,34,museum,True,0.0006580519,0.00037382415,2.5993825e-06,0.0038109268,0.0013266242,3.1445575e-06,2.5564436e-06,0.0003916575,3.9074064e-05,3.545586e-06,1.1276594e-06,2.1460231e-05,0.70655227,7.613538e-05,0.0071959975,2.245875e-07,5.6426303e-05,0.016016379,2.8374767e-05,7.131181e-06,0.00023359343,2.9707646e-05,0.010208572,2.0641193e-05,2.0086968e-06,0.0011896819,1.1428059e-07,1.0658413e-05,1.2323808e-07,0.00037096953,3.9266915e-06,0.0027752093,0.0026174611,8.0816735e-06,0.075464234,0.0003001694,6.1674987e-06,0.11952988,5.034983e-05,3.9237193e-06,1.7363882e-05,8.717381e-06,8.679512e-06,1.0697404e-05,7.685724e-05,2.22107e-08,2.520176e-05,0.00014206719,0.00012329529,0.029491125,0.00088230753,0.019616906,6.564397e-06,1.632381e-05,2.3781851e-05,1.2652266e-05,0.00014454077
<DATA_ROOT>/tourism_pic/test/castle/a3feef1a043eeeb125f7f989513da8f5.jpg,12,castle,12,castle,51,tour group,16,cliff,True,1.9489611e-05,8.879006e-06,1.0098487e-06,5.1980725e-05,1.0053723e-05,4.5421116e-06,8.847233e-06,7.0181835e-05,3.2576514e-05,3.0507324e-06,2.368462e-05,1.3506215e-05,0.99541557,7.162737e-05,0.0001526051,2.542939e-08,0.00081924885,3.3869503e-05,3.0510484e-05,9.7724694e-08,3.7164114e-05,1.5631566e-06,9.236515e-05,9.703153e-06,1.1298024e-05,7.2628056e-05,1.4137837e-07,2.4428753e-06,2.327813e-06,0.0002690417,7.3242096e-05,3.7214973e-05,8.632695e-05,2.0545476e-05,0.00038189697,1.7642156e-05,4.684538e-06,1.7240382e-05,0.00017372094,5.939644e-06,4.7479684e-06,2.0313395e-05,6.102399e-06,5.5304254e-06,3.4678294e-06,1.2759457e-07,3.0918156e-05,8.922765e-06,3.1110172e-05,0.00012549145,2.1119931e-05,0.0014016959,4.5793254e-06,9.6890195e-05,1.2423496e-06,3.170217e-05,0.00011745627
<DATA_ROOT>/tourism_pic/test/castle/3ba78ac743dfe0f736c75e7dff852c07.jpg,12,castle,12,castle,3,ancient temple,49,temple,True,3.4075503e-05,6.603816e-06,7.93861e-06,0.006205561,3.0092883e-06,2.377682e-06,8.8984774e-07,2.666916e-06,6.674473e-05,2.7150695e-06,2.3690811e-06,0.0001866323,0.97928476,0.00022477529,0.00062638026,1.2767435e-07,0.00074754294,2.5644118e-05,3.237134e-06,2.7124697e-05,4.3941045e-06,7.4402764e-05,4.1595563e-06,3.3089582e-06,8.140902e-06,4.637045e-05,3.8846588e-07,1.1385316e-05,3.7692724e-05,0.0002505116,7.0262604e-06,3.2330524e-06,0.002504267,0.0014977553,0.00016199409,3.4973668e-06,2.2479326e-06,0.00094021676,1.1241544e-06,1.7928884e-06,9.963327e-06,1.8010174e-05,1.48126055e-05,1.18581665e-05,5.4160014e-06,1.0493376e-07,0.000110308865,5.289556e-06,2.8452516e-06,0.003606158,9.397483e-05,0.00017787292,6.195298e-06,0.0028719725,1.2276299e-05,2.0339148e-05,7.4163986e-06
<DATA_ROOT>/tourism_pic/test/castle/92bbb4af27225846ce141068ed24774b.jpg,12,castle,12,castle,25,fountain,34,museum,True,0.0009426432,7.022879e-05,6.426101e-05,0.0006447116,0.0006195166,2.2086226e-05,2.3820445e-05,0.0036877512,0.00080246374,4.1611598e-05,5.6872464e-05,5.053223e-06,0.9181286,6.0583276e-05,0.0009003037,1.2579715e-06,1.4165656e-05,0.0006322453,0.0002888657,7.4983536e-06,0.00043878806,0.00017183957,0.00030529685,9.291362e-05,0.00059233303,0.034805633,1.1740661e-05,5.7159392e-05,8.165368e-06,0.0041470486,0.0012612973,0.00017132102,0.0075133317,0.00029499657,0.007682299,0.00020274217,0.00010225354,0.0005967238,0.0009273246,0.00011420977,7.4281324e-06,0.0008568028,1.4272415e-05,0.0004010327,0.00019072238,3.0888525e-06,0.0011465749,0.0003612506,8.210854e-06,0.001169702,0.0002433189,0.0049219904,0.00012975783,0.0027753105,5.970565e-05,0.00044370213,0.0007550622
<DATA_ROOT>/tourism_pic/test/castle/81d688f7a57fe9b277a346c8de145ef2.jpg,12,castle,12,castle,49,temple,32,monument,True,0.00019592374,3.5231496e-05,8.834845e-06,0.0002458105,1.8646253e-05,1.9595102e-06,1.5663558e-06,6.473809e-06,0.00013286607,1.5925274e-05,1.1170798e-06,5.653562e-06,0.97182447,3.817525e-05,0.005577445,0.0005468324,1.881484e-05,0.00044418167,4.161563e-05,1.9204226e-06,2.6294076e-05,0.00012201548,5.8122107e-05,3.9272854e-05,2.0743333e-05,0.0005988312,2.6170453e-06,1.1842913e-05,3.3785062e-07,9.588328e-05,1.0506638e-05,0.0001449202,0.0056447727,0.00015673076,0.0010088836,4.75241e-05,2.0599642e-05,0.0051120147,8.002692e-06,7.3738106e-06,7.2284442e-06,6.5704764e-05,6.5141736e-05,1.46992425e-05,5.0233662e-05,2.7824342e-08,4.4049033e-05,0.00017391652,2.6601572e-06,0.006208504,0.0005088529,0.00041003138,4.5721787e-05,2.7430966e-05,1.1281914e-05,2.6862153e-05,3.6949736e-05
<DATA_ROOT>/tourism_pic/test/castle/d78f628b7af7edfc8d449d9b1802a7ae.jpg,12,castle,12,castle,37,opera house,34,museum,True,5.03553e-05,5.7509724e-06,8.216283e-07,2.9627603e-05,3.252491e-05,1.7538002e-06,1.772803e-07,1.312258e-05,6.6526986e-06,1.0508e-05,4.1443364e-08,4.060131e-07,0.97614735,6.474087e-06,0.0009265084,7.638767e-07,3.387493e-06,0.0013682019,9.777674e-07,1.1441329e-07,1.4853035e-05,4.769536e-05,0.0011714956,9.67036e-07,5.720234e-07,9.141745e-05,2.1284525e-06,7.8517905e-06,8.746392e-08,2.895119e-05,2.282214e-06,0.00047071878,0.0003931668,2.104244e-05,0.0033841303,2.0233461e-05,2.9989467e-06,0.014295658,1.066821e-06,1.69141e-06,7.2605593e-07,9.684541e-06,2.7948618e-06,2.0459486e-06,1.5155983e-05,1.0875598e-07,2.8912478e-05,1.096876e-05,1.6027072e-06,0.00084904506,0.00011323807,0.0003523598,2.0752127e-06,3.1001407e-05,7.029204e-06,2.7638764e-06,5.8283545e-06
<DATA_ROOT>/tourism_pic/test/castle/5d2e440cbb1e6f4bd3ed6f38e4582efb.jpg,12,castle,12,castle,32,monument,51,tour group,True,2.1390078e-05,5.5653763e-05,1.2983009e-05,0.00010518389,1.926752e-05,1.4649836e-05,1.0318423e-05,1.1041994e-05,0.00032296134,1.0032952e-05,2.0885473e-05,3.1173146e-05,0.9921699,0.00022431633,0.00028057653,2.8111177e-05,0.00012889021,5.68574e-05,0.00016802568,8.705488e-06,2.8293476e-05,1.8129182e-05,3.0812964e-05,2.2573366e-05,0.00017783373,0.00011562374,6.531823e-06,2.0078269e-06,3.2569475e-05,0.00014531652,7.083634e-05,9.8345015e-05,0.0015680374,0.0006367985,0.00031217578,2.5101222e-05,2.4713738e-05,4.3343072e-05,4.435933e-05,5.1976927e-05,1.9288175e-06,0.000102097365,7.072429e-05,3.9642167e-05,5.1797844e-05,8.3166367e-07,0.00043637445,0.0001460264,9.546722e-06,0.00036201355,8.180316e-05,0.0010634064,6.322078e-05,0.0002951914,8.536588e-06,5.9262224e-05,5.1332983e-05
